LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1
,,,(quality),(pixel),(pixel),(pixel),(frame),,(pixel),,,(counts),(counts),(counts),(counts),(counts),(counts),,
ID3209,3209,5,0.38235920667648315,1525.9665758139934,888.563148926881,0.0,118.0,118,8.0,1,,4.823529411764706,1.0,0.0,34.0,1066.0,7.0110684074471665,0.8785928937599433,0.6435254592453463
ID3465,3465,5,0.423982173204422,1526.31049149012,737.4423977251291,0.0,137.0,137,8.0,1,,5.0542986425339365,1.0,0.0,30.0,1117.0,7.558062647473522,0.8963576224005242,0.632181062461806
ID2698,2698,5,0.3938540518283844,1612.728019723723,731.7283815042632,0.0,70.0,70,8.0,1,,5.126696832579186,1.0,0.0,30.0,1133.0,7.643907998794552,0.8118403956423079,0.6010393408576216
ID2962,2962,5,0.4169195294380188,1577.2487396491729,785.1337873844943,0.0,98.0,98,8.0,1,,5.538461538461538,2.0,0.0,27.0,1224.0,7.3882348356027485,0.8562164312711358,0.691565618374891
ID2195,2195,5,0.3878558278083801,1757.8698085486549,1225.2452859388575,0.0,2.0,2,8.0,1,,4.796380090497737,1.0,0.0,35.0,1060.0,7.472932095865718,0.8974375973746146,0.6071406474773896
ID2451,2451,5,0.3562222421169281,1651.6859586993585,1074.8016947548285,0.0,29.0,29,8.0,1,,4.733031674208145,1.0,0.0,34.0,1046.0,7.4263807619673985,0.8239669332529627,0.5758177082235266
ID2963,2963,5,0.4020891487598419,1583.6218577662387,745.042796902278,0.0,96.0,96,8.0,1,,5.773755656108597,3.0,0.0,36.0,1276.0,7.496874434421271,0.7683978193592816,0.6692899635032717
ID2708,2708,5,0.4100256860256195,1612.164511950663,731.1626468996791,0.0,69.0,69,8.0,1,,5.4389140271493215,2.0,0.0,32.0,1202.0,7.375150334173939,0.8212078628697557,0.6650662274825013
ID3223,3223,5,0.40198785066604614,1517.7629067521027,917.7396971658715,0.0,116.0,116,8.0,1,,5.1945701357466065,1.0,0.0,38.0,1148.0,7.863793175677459,0.8234058459464428,0.5965929687093218
ID3479,3479,5,0.4484962821006775,1495.407752314913,810.4160787166235,0.0,141.0,141,8.0,1,,6.357466063348416,2.0,0.0,34.0,1405.0,9.05607786391284,0.8625565657144258,0.6502075566668242
ID2205,2205,5,0.39131832122802734,1741.4875473389927,1274.2296082346343,0.0,5.0,5,8.0,1,,4.959276018099548,1.0,0.0,34.0,1096.0,7.936862639883395,0.8091544425296799,0.5589271316930052
ID2461,2461,5,0.4255181550979614,1663.7402309533982,1062.5153035626317,0.0,38.0,38,8.0,1,,5.506787330316742,2.0,0.0,36.0,1217.0,7.891664134620588,0.8744549489859583,0.6510616876461804
ID2718,2718,5,0.4269140362739563,1585.2659966805884,725.5571214051192,0.0,72.0,72,8.0,1,,4.891402714932127,2.0,0.0,28.0,1081.0,6.786146873379881,0.8108911262229542,0.6455209896768033
ID3233,3233,5,0.39678293466567993,1555.1064108748978,866.070139214591,0.0,121.0,121,8.0,1,,4.782805429864253,1.0,0.0,30.0,1057.0,7.233625603147832,0.8629502097034776,0.6125494767221845
ID3491,3491,5,0.3873792290687561,1500.0722605150022,787.4336065404125,0.0,140.0,140,8.0,1,,5.1855203619909505,1.0,0.0,37.0,1146.0,7.997554644775765,0.822630464795214,0.5852902468655233
ID2980,2980,5,0.37794527411460876,1583.5864035651114,766.1866697367586,0.0,97.0,97,8.0,1,,5.217194570135747,1.0,0.0,33.0,1153.0,7.800225713701986,0.8429979575526152,0.6118733355763568
ID2470,2470,5,0.32644087076187134,1719.7528710455597,1085.1551678765668,0.0,26.0,26,8.0,1,,4.235294117647059,1.0,0.0,28.0,936.0,6.326626526716757,0.8584715887589874,0.6184596541183981
ID2215,2215,5,0.36589333415031433,1731.4637818986578,1198.219380166682,0.0,20.0,20,8.0,1,,4.873303167420814,2.0,0.0,29.0,1077.0,6.6135028844876365,0.8554599328425468,0.6794695059907454
ID2728,2728,5,0.4166415333747864,1570.2526246204084,709.966417620989,0.0,73.0,73,8.0,1,,5.470588235294118,1.0,0.0,33.0,1209.0,7.976972205135063,0.8353586112380083,0.6242779047603639
ID3247,3247,5,0.3743303716182709,1542.7278889679922,872.514923907975,0.0,120.0,120,8.0,1,,5.049773755656108,1.0,0.0,36.0,1116.0,7.551776578662492,0.7381318341923832,0.5679420255412182
ID2481,2481,5,0.4360734224319458,1612.757793834455,1132.0729700381398,0.0,33.0,33,8.0,1,,6.180995475113122,3.0,0.0,35.0,1366.0,8.569703554063286,0.8163384027258372,0.6483299498124147
ID2993,2993,5,0.39773398637771606,1564.8987851962436,801.3533205379657,0.0,99.0,99,8.0,1,,5.742081447963801,2.0,0.0,37.0,1269.0,8.15316409369949,0.820889771677971,0.6350009117503003
ID3505,3505,5,0.44514283537864685,1503.5271859405686,763.3060025022718,0.0,139.0,139,8.0,1,,6.0633484162895925,2.0,0.0,33.0,1340.0,8.252578969403205,0.8808056325398088,0.6881593230535331
ID2226,2226,5,0.37146440148353577,1760.0609420731012,1285.4234944034004,0.0,6.0,6,8.0,1,,5.040723981900452,2.0,0.0,29.0,1114.0,7.0086419006573255,0.8281743252979856,0.6516181900195759
ID2738,2738,5,0.407795786857605,1535.6145825229135,694.283508221863,0.0,75.0,75,8.0,1,,5.746606334841629,2.0,0.0,31.0,1270.0,7.940634836869475,0.8412777253856971,0.6613118563378633
ID2490,2490,5,0.33237653970718384,1545.5218659437007,1026.4121015699277,0.0,48.0,48,8.0,1,,4.683257918552036,2.0,0.0,30.0,1035.0,6.368897454996945,0.7743185720370483,0.6418032218432568
ID2235,2235,5,0.39443883299827576,1761.0432741866493,1207.355657017457,0.0,0.0,0,8.0,1,,5.276018099547511,1.0,0.0,30.0,1166.0,7.416861286630986,0.8591572169038898,0.6574650048144325
ID3003,3003,5,0.40404045581817627,1547.8587126456393,835.1115206104573,0.0,101.0,101,8.0,1,,5.34841628959276,1.0,0.0,27.0,1182.0,7.423602392400921,0.8976120545596665,0.6815876949253934
ID3259,3259,5,0.37898820638656616,1552.0723823177952,867.1569443868043,0.0,122.0,122,8.0,1,,4.981900452488688,1.0,0.0,26.0,1101.0,7.035600252808425,0.9066820245708649,0.6734426519050094
ID2748,2748,5,0.42275238037109375,1553.4183630933128,690.6273565515596,0.0,74.0,74,8.0,1,,5.990950226244344,2.0,0.0,29.0,1324.0,7.538984107006273,0.8560888203333141,0.7330489061873597
ID3519,3519,5,0.43075916171073914,1492.26116140213,831.435309405846,0.0,142.0,142,8.0,1,,5.990950226244344,2.0,0.0,33.0,1324.0,8.327932707693728,0.8771800465164109,0.6723126992164307
ID2499,2499,5,0.381294846534729,1565.8410363084274,1024.9675840766085,0.0,49.0,49,8.0,1,,5.1945701357466065,2.0,0.0,33.0,1148.0,7.165140829727729,0.7961623805120206,0.6427039010595539
ID3012,3012,5,0.393372118473053,1551.6203024896727,816.1070395216719,0.0,100.0,100,8.0,1,,5.4343891402714934,2.0,0.0,31.0,1201.0,7.00334291688747,0.8551291204174378,0.7153735699763124
ID2247,2247,5,0.3887203335762024,1743.2297002544558,1232.9538223936397,0.0,3.0,3,8.0,1,,4.714932126696833,2.0,0.0,33.0,1042.0,7.027556385072428,0.8928220517514216,0.6329307904953957
ID2759,2759,5,0.4792322814464569,1554.8387704709523,730.6352884327443,0.0,79.0,79,8.0,1,,5.1945701357466065,0.0,0.0,38.0,1148.0,8.842211129309563,0.92398004906265,0.5642619418606833
ID3273,3273,5,0.41858941316604614,1551.8531983515395,880.4938841270356,0.0,123.0,123,8.0,1,,4.764705882352941,1.0,0.0,25.0,1053.0,6.827006766539369,0.8419104100503569,0.6380183020203649
ID2509,2509,5,0.3695255517959595,1595.6963516236558,1000.9938578167316,0.0,51.0,51,8.0,1,,4.923076923076923,1.0,0.0,25.0,1088.0,6.83829202083662,0.7941596365996106,0.6373319675413487
ID3533,3533,5,0.40908002853393555,1494.2293975850807,850.5093634993198,0.0,143.0,143,8.0,1,,5.4343891402714934,2.0,0.0,31.0,1201.0,7.575768380631265,0.8713957654527311,0.6680421174289287
ID2768,2768,5,0.425966739654541,1527.7327420091406,717.2780176554483,0.0,76.0,76,8.0,1,,5.4434389140271495,1.0,0.0,39.0,1203.0,8.28814678990571,0.8785731843090758,0.6143215354699602
ID3024,3024,5,0.41132619976997375,1540.2622131002506,872.7830829021027,0.0,103.0,103,8.0,1,,5.515837104072398,1.0,0.0,35.0,1219.0,8.549108026342374,0.811467176685884,0.5780442842424338
ID2257,2257,5,0.36442846059799194,1609.7924040750997,1029.2007453553583,0.0,41.0,41,8.0,1,,4.891402714932127,1.0,0.0,33.0,1081.0,7.616785788685405,0.815039041497867,0.5767453682804512
ID2519,2519,5,0.3699491620063782,1636.0438682817385,907.7807986784334,0.0,56.0,56,8.0,1,,5.126696832579186,2.0,0.0,26.0,1133.0,6.872359819889772,0.7850675432539412,0.656166586171885
ID3287,3287,5,0.42561185359954834,1559.170257786724,886.8995607779732,0.0,124.0,124,8.0,1,,5.14027149321267,2.0,0.0,32.0,1136.0,7.09630236099644,0.9182238667900091,0.6934788627090748
ID2521,2521,5,0.4021400213241577,1586.5133242380277,780.5425470325531,0.0,63.0,63,8.0,1,,5.932126696832579,2.0,0.0,33.0,1311.0,7.582870019282242,0.7722462245828213,0.6817710187137799
ID2267,2267,5,0.42184725403785706,1612.004876110776,1111.9963969184928,0.0,32.0,32,8.0,1,,5.6877828054298645,2.0,0.0,33.0,1257.0,8.0823761733266,0.8448325455299045,0.6445366600101409
ID3036,3036,5,0.39709141850471497,1544.6157899733182,889.4021549229558,0.0,104.0,104,8.0,1,,5.076923076923077,2.0,0.0,31.0,1122.0,6.758056575031661,0.8962490023942539,0.7101368930346392
ID3548,3548,5,0.43950435519218445,1520.319669479339,877.3658353178612,0.0,145.0,145,8.0,1,,6.257918552036199,3.0,0.0,41.0,1383.0,8.556841665255071,0.8571144377579947,0.6750664902460278
ID2015,2015,5,0.3481781780719757,1746.2370936584043,1182.9366780218952,0.0,21.0,21,8.0,1,,4.782805429864253,1.0,0.0,35.0,1057.0,7.676876335828701,0.8326561682669344,0.5661257059097039
ID2788,2788,5,0.4080328941345215,1547.5778187384494,718.3517266733005,0.0,80.0,80,8.0,1,,5.51131221719457,1.0,0.0,36.0,1218.0,8.477569795283053,0.8608770074657744,0.6015019991925972
ID3300,3300,5,0.3097691535949707,1563.4310623192011,877.8081000969324,0.0,125.0,125,8.0,1,,4.3122171945701355,1.0,0.0,28.0,953.0,6.821575735579607,0.7762463039451432,0.5525127132091696
ID2277,2277,5,0.3344842791557312,1619.1046556330239,1128.0059076493787,0.0,34.0,34,8.0,1,,4.5656108597285066,1.0,0.0,32.0,1009.0,6.994900299027576,0.8412953208098713,0.5964477208903161
ID3048,3048,5,0.3752956688404083,1549.88909595989,908.6151096888732,0.0,106.0,106,8.0,1,,4.828054298642534,1.0,0.0,28.0,1067.0,6.971847956195758,0.7951559950305915,0.6134856066268054
ID3560,3560,5,0.37599480152130127,1508.2515308859133,867.1164161433331,0.0,144.0,144,8.0,1,,4.95475113122172,1.0,0.0,36.0,1095.0,7.439925314664306,0.8485755188013804,0.6114156717037024
ID2539,2539,5,0.40155842900276184,1578.0188832912336,1012.862384210408,0.0,50.0,50,8.0,1,,5.588235294117647,2.0,0.0,35.0,1235.0,8.308683686296552,0.7802455211903006,0.5895543342661798
ID2029,2029,5,0.3789045810699463,1770.2855094546117,1266.6625723416016,0.0,11.0,11,8.0,1,,4.950226244343892,1.0,0.0,25.0,1094.0,7.001445463969882,0.8618586755262571,0.654570876444139
ID2797,2797,5,0.43773186206817627,1569.9642646903494,663.0807353780697,0.0,85.0,85,8.0,1,,5.8144796380090495,2.0,0.0,34.0,1285.0,7.991300288199309,0.8102231038886926,0.6513222565870206
ID3310,3310,5,0.3514280915260315,1568.5041729302568,832.7100448830055,0.0,127.0,127,8.0,1,,4.819004524886878,2.0,0.0,25.0,1065.0,6.504809472786438,0.8545007490611544,0.6827130177621411
ID2287,2287,5,0.39450356364250183,1649.1243557777843,1044.0279866097128,0.0,39.0,39,8.0,1,,5.782805429864253,2.0,0.0,36.0,1278.0,7.915340301830904,0.7949827252116541,0.6471372559331294
ID2032,2032,5,0.3728189468383789,1754.8868417506924,1206.3962081453387,0.0,14.0,14,8.0,1,,5.171945701357466,2.0,0.0,30.0,1143.0,6.895145216793813,0.889497181050537,0.706218130648634
ID3060,3060,5,0.3511309027671814,1547.8446873007808,917.4912597544026,0.0,108.0,108,8.0,1,,4.751131221719457,1.0,0.0,24.0,1050.0,6.564128487882446,0.8711533278698442,0.673961628883265
ID2549,2549,5,0.4216822683811188,1636.1657953623524,929.918933551482,0.0,55.0,55,8.0,1,,5.728506787330317,1.0,0.0,32.0,1266.0,8.050892216857315,0.7609149215671123,0.6149292371827414
ID2808,2808,5,0.3618836998939514,1542.7028700788414,728.6478837728164,0.0,77.0,77,8.0,1,,5.067873303167421,1.0,0.0,31.0,1120.0,7.2819770980553225,0.8103628907536196,0.6230463299380852
ID2297,2297,5,0.3508110046386719,1631.2585189205934,1081.1988532735115,0.0,30.0,30,8.0,1,,4.832579185520362,2.0,0.0,26.0,1068.0,6.532020928355473,0.7932719652261788,0.6545417516236701
ID2553,2553,5,0.38750457763671875,1601.842250852824,836.9084457466071,0.0,60.0,60,8.0,1,,5.425339366515837,2.0,0.0,32.0,1199.0,7.465075686015735,0.710922171353826,0.6039687860493136
ID3321,3321,5,0.4083792567253113,1540.3295510529974,745.0840996577117,0.0,132.0,132,8.0,1,,5.095022624434389,1.0,0.0,35.0,1126.0,8.435047158591802,0.9242330341861184,0.5802463517347867
ID3328,3328,6,0.4082012474536896,1760.872053187456,981.1534824140625,0.0,132.0,132,8.0,1,,5.04524886877828,1.0,0.0,35.0,1115.0,7.697563815115974,0.8906984138199031,0.6175437211415953
ID3073,3073,6,0.5215336680412292,1636.3107688069679,1036.808343100905,0.0,112.0,112,8.0,1,,5.882352941176471,2.0,0.0,34.0,1300.0,8.440955669846918,0.8581444363198416,0.643680535666281
ID2820,2820,6,0.46366578340530396,1565.7784550668216,809.6205009795386,0.0,81.0,81,8.0,1,,6.253393665158371,2.0,0.0,39.0,1382.0,9.212099246186835,0.8199047509696117,0.6116484803392518
ID2313,2313,6,0.4333016574382782,1548.182531821771,1057.7992875041489,0.0,37.0,37,8.0,1,,6.031674208144796,1.0,0.0,38.0,1333.0,8.675665623020985,0.8172741014709084,0.6253344656653778
ID2569,2569,6,0.44803786277770996,1518.2946915938594,832.7564883408212,0.0,53.0,53,8.0,1,,5.904977375565611,2.0,0.0,28.0,1305.0,7.615476026692104,0.8577471487588327,0.7160178644941468
ID2314,2314,6,0.4666053354740143,1525.4062174440617,897.451616697978,0.0,46.0,46,8.0,1,,6.208144796380091,2.0,0.0,39.0,1372.0,9.306992810727792,0.8117489306463808,0.5977315316686062
ID3085,3085,6,0.38905224204063416,1633.6621077517502,1032.7508845507432,0.0,110.0,110,8.0,1,,5.633484162895928,2.0,0.0,36.0,1245.0,8.23609357346578,0.8105392613405566,0.6124235895408722
ID3341,3341,6,0.3996735215187073,1763.5534077493637,985.1736152182101,0.0,129.0,129,8.0,1,,5.402714932126697,1.0,0.0,27.0,1194.0,7.7633048173151575,0.8847901233364921,0.653390294199565
ID2063,2063,6,0.38013651967048645,1515.7527012939613,1191.6557847721695,0.0,17.0,17,8.0,1,,5.131221719457014,2.0,0.0,35.0,1134.0,7.247317550820804,0.7838001201609428,0.6222037474678328
ID2577,2577,6,0.35986828804016113,1550.7104357255932,763.1091841986205,0.0,58.0,58,8.0,1,,5.6289592760181,2.0,0.0,41.0,1244.0,7.733508747543641,0.7466818198069165,0.6223050116617953
ID2833,2833,6,0.37190791964530945,1601.768452049825,880.3188267166302,0.0,90.0,90,8.0,1,,5.1855203619909505,2.0,0.0,31.0,1146.0,7.32908082577344,0.820162258878894,0.6376208414218768
ID2323,2323,6,0.45351505279541016,1520.7040018607486,878.4273523602044,0.0,47.0,47,8.0,1,,6.470588235294118,2.0,0.0,33.0,1430.0,8.376660981432936,0.8475415359892174,0.7087116968406459
ID2068,2068,6,0.4558269679546356,1517.6319727892098,1193.816963558924,0.0,22.0,22,8.0,1,,6.547511312217194,3.0,0.0,33.0,1447.0,8.109688686778446,0.7959696526837378,0.7156482049903282
ID2072,2072,6,0.45306727290153503,1529.3652441027464,1176.2229769911287,0.0,23.0,23,8.0,1,,6.253393665158371,2.0,0.0,39.0,1382.0,8.85176149771926,0.8397348258793342,0.6449157696137094
ID3096,3096,6,0.4473588764667511,1605.397891103189,990.6695617453754,0.0,107.0,107,8.0,1,,5.51131221719457,1.0,0.0,34.0,1218.0,8.160108544135754,0.8345889129338258,0.6145014627962571
ID2073,2073,6,0.371999591588974,1601.5441231386546,1214.3512084621384,0.0,4.0,4,8.0,1,,4.923076923076923,2.0,0.0,35.0,1088.0,7.092150689219838,0.8083983778833994,0.6206117407369267
ID2841,2841,6,0.42736971378326416,1589.2077724545543,826.4387882577778,0.0,87.0,87,8.0,1,,5.51131221719457,1.0,0.0,39.0,1218.0,8.060346744023828,0.907593622695913,0.6506341569537186
ID3353,3353,6,0.37745460867881775,1769.0192775716932,979.0183112483304,0.0,135.0,135,8.0,1,,5.0633484162895925,1.0,0.0,26.0,1119.0,7.348194930535337,0.8531508921862783,0.6344570186910801
ID2587,2587,6,0.44073936343193054,1534.7458073208875,757.228255548853,0.0,64.0,64,8.0,1,,5.873303167420814,2.0,0.0,34.0,1298.0,8.454276080155529,0.8804318422152818,0.6505401911592388
ID2333,2333,6,0.4600037634372711,1535.0140656153458,963.1366422841484,0.0,42.0,42,8.0,1,,6.506787330316742,3.0,0.0,32.0,1438.0,7.891664134620591,0.8519786823226848,0.7586138360422641
ID2081,2081,6,0.34750670194625854,1513.1761206915044,1199.7234995784686,0.0,12.0,12,8.0,1,,5.601809954751131,2.0,0.0,33.0,1238.0,7.165244167640098,0.7515062131634133,0.6708852839992753
ID3108,3108,6,0.3637148141860962,1622.5923022723593,989.0452938819168,0.0,102.0,102,8.0,1,,4.995475113122172,2.0,0.0,29.0,1104.0,6.476178543187446,0.8303679710167177,0.6998744892429104
ID2597,2597,6,0.406331330537796,1502.3346702702509,827.3971762192936,0.0,52.0,52,8.0,1,,5.497737556561086,1.0,0.0,34.0,1215.0,7.888786307381993,0.8215533825592951,0.6286337487690515
ID2854,2854,6,0.41410893201828003,1570.3753598439268,823.9074668331178,0.0,82.0,82,8.0,1,,5.972850678733032,2.0,0.0,30.0,1320.0,7.353365680876522,0.8878160209227646,0.7639919801266346
ID3367,3367,6,0.4171563982963562,1762.9012017996376,985.9785209789145,0.0,133.0,133,8.0,1,,5.502262443438914,2.0,0.0,32.0,1216.0,7.5610391507980745,0.8635816987899235,0.6744423040215155
ID2088,2088,6,0.3874731659889221,1499.2353555617713,1191.5260193913366,0.0,18.0,18,8.0,1,,5.723981900452489,2.0,0.0,31.0,1265.0,7.4462201808359865,0.7303563851906891,0.6489207241341639
ID2344,2344,6,0.3921637535095215,1538.085719260063,1157.6127362358088,0.0,24.0,24,8.0,1,,5.552036199095022,2.0,0.0,35.0,1227.0,7.911054286626812,0.8180770497201186,0.631582146008748
ID2861,2861,6,0.4408581256866455,1598.6389577582202,860.4180904494708,0.0,89.0,89,8.0,1,,6.018099547511312,1.0,0.0,30.0,1330.0,8.206961457924812,0.8549252350026098,0.6759408538234244
ID2607,2607,6,0.43015941977500916,1552.8937331831846,743.064905037225,0.0,59.0,59,8.0,1,,6.013574660633484,2.0,0.0,35.0,1329.0,8.589888155695334,0.8024883863790723,0.6233636511086897
ID3119,3119,6,0.4385555386543274,1623.9332660620166,1015.869332353471,0.0,109.0,109,8.0,1,,5.9411764705882355,2.0,0.0,42.0,1313.0,8.851870704730274,0.8421008190492273,0.6136462441127005
ID2352,2352,6,0.43571770191192627,1532.6953291519717,947.174853848092,0.0,43.0,43,8.0,1,,6.149321266968326,2.0,0.0,41.0,1359.0,8.928013216375348,0.8521879042180649,0.6338006440054188
ID2098,2098,6,0.3712191879749298,1540.5161879685543,1206.6829052479757,0.0,10.0,10,8.0,1,,5.764705882352941,2.0,0.0,35.0,1274.0,7.648459353443896,0.6421607923249979,0.5894694388114511
ID3380,3380,6,0.40458425879478455,1756.7759372432251,983.44632737012,0.0,134.0,134,8.0,1,,5.14027149321267,1.0,0.0,35.0,1136.0,7.787709309520531,0.8681958168319031,0.6134817033276195
ID2870,2870,6,0.41189807653427124,1559.2433971447301,818.6074953230838,0.0,84.0,84,8.0,1,,5.787330316742081,1.0,0.0,31.0,1279.0,8.228830836230866,0.8239380981828667,0.6354108433499391
ID2361,2361,6,0.416282057762146,1526.67610707983,914.3318864948964,0.0,45.0,45,8.0,1,,5.380090497737557,1.0,0.0,30.0,1189.0,7.98864887830626,0.8772311965499597,0.6294229127456386
ID2619,2619,6,0.5242668986320496,1522.9267588768087,761.8232072749814,0.0,67.0,67,8.0,1,,6.352941176470588,2.0,0.0,36.0,1404.0,8.776122199218458,0.9139876109341027,0.6913585763254778
ID3131,3131,6,0.4536670446395874,1637.9566218707462,1048.9414943619327,0.0,111.0,111,8.0,1,,6.135746606334842,2.0,0.0,35.0,1356.0,8.109457890694936,0.8622939145583908,0.7006686487824181
ID2108,2108,6,0.5378899574279785,1534.6527880947465,1200.53155295697,0.0,13.0,13,8.0,1,,6.447963800904978,2.0,0.0,37.0,1425.0,9.381473906227583,0.8276571193321155,0.622496973068411
ID2880,2880,6,0.40606892108917236,1585.7510947647954,828.2011333753841,0.0,86.0,86,8.0,1,,5.221719457013575,1.0,0.0,30.0,1154.0,7.6199903801556825,0.8371191462390001,0.624509514663375
ID3393,3393,6,0.4535501003265381,1760.3428976753567,979.4981611115464,0.0,131.0,131,8.0,1,,5.339366515837104,1.0,0.0,31.0,1180.0,8.4319596318553,0.8886435377980645,0.5958937092203236
ID2371,2371,6,0.47355273365974426,1566.0731984789145,1035.8035037916663,0.0,31.0,31,8.0,1,,5.97737556561086,2.0,0.0,43.0,1321.0,9.5081034524691,0.8307864394744665,0.5705561005859302
ID2627,2627,6,0.5196831822395325,1526.8643797274904,836.3475782529882,0.0,54.0,54,8.0,1,,5.520361990950226,2.0,0.0,37.0,1220.0,8.918611380662128,0.870333393267784,0.5760589538307795
ID2117,2117,6,0.4350298345088959,1540.5586887556822,1194.8977701355232,0.0,15.0,15,8.0,1,,6.285067873303167,2.0,0.0,32.0,1389.0,8.522441157956258,0.861083311967049,0.6824256058845859
ID3143,3143,6,0.40864235162734985,1625.3860180081929,981.8500681229239,0.0,115.0,115,8.0,1,,5.520361990950226,1.0,0.0,29.0,1220.0,7.69213245378346,0.8353083745695014,0.6532637926831667
ID2891,2891,6,0.4544220566749573,1569.9363470640471,824.2508414559663,0.0,83.0,83,8.0,1,,5.886877828054299,2.0,0.0,36.0,1301.0,8.039722955906717,0.8532804273513669,0.6742556273479067
ID2381,2381,6,0.49220559000968933,1546.0529919232476,1069.488717155653,0.0,36.0,36,8.0,1,,6.203619909502263,2.0,0.0,40.0,1371.0,8.475053527337641,0.8381324213100609,0.6675265937798933
ID2637,2637,6,0.37571901082992554,1559.8522680425174,751.4978111920865,0.0,62.0,62,8.0,1,,5.235294117647059,2.0,0.0,32.0,1157.0,7.256897880287401,0.820741910023678,0.6503966428551565
ID3406,3406,6,0.3882461190223694,1762.2536139162526,992.5815124137429,0.0,128.0,128,8.0,1,,5.714932126696833,3.0,0.0,28.0,1263.0,6.914753898198038,0.8286536530106322,0.7490415965326088
ID2127,2127,6,0.5561492443084717,1530.9535634313659,1183.5704980283133,0.0,16.0,16,8.0,1,,6.076923076923077,2.0,0.0,38.0,1343.0,9.076866777115907,0.8663458383462759,0.6215512500372407
ID3153,3153,6,0.5058870315551758,1609.481877502483,967.026447750104,0.0,105.0,105,8.0,1,,5.393665158371041,1.0,0.0,31.0,1192.0,8.18722706171624,0.8780256825147128,0.6160030103450587
ID2901,2901,6,0.4443497657775879,1593.600504424361,837.6563436530314,0.0,88.0,88,8.0,1,,5.918552036199095,2.0,0.0,35.0,1308.0,8.437075628830058,0.8707386974989764,0.6530226421212183
ID2647,2647,6,0.4820497930049896,1546.9481405971665,784.3288707601541,0.0,57.0,57,8.0,1,,6.728506787330317,2.0,0.0,34.0,1487.0,9.45989390850558,0.8529559383178755,0.6548230064691019
ID2392,2392,6,0.4490841329097748,1565.2311662933348,1084.5560681206605,0.0,28.0,28,8.0,1,,6.049773755656108,2.0,0.0,37.0,1337.0,9.017773482680989,0.8481938865411321,0.6157684251077824
ID2139,2139,6,0.43132832646369934,1562.6876192316142,1206.4663642677883,0.0,8.0,8,8.0,1,,5.841628959276018,2.0,0.0,34.0,1291.0,8.342513522906925,0.852681186461135,0.6445446892800323
ID3420,3420,6,0.4377881586551666,1756.5940899414757,977.9674748626438,0.0,136.0,136,8.0,1,,5.5656108597285066,2.0,0.0,31.0,1230.0,7.193525701039642,0.8805897252282491,0.7245704004709149
ID3165,3165,6,0.4452632963657379,1633.6091585092504,1020.9004856011351,0.0,113.0,113,8.0,1,,5.895927601809955,1.0,0.0,43.0,1303.0,9.175710607815128,0.8611639217968344,0.5946256393862361
ID2912,2912,6,0.4075375199317932,1633.0975942549157,959.3361281617451,0.0,95.0,95,8.0,1,,6.004524886877828,2.0,0.0,32.0,1327.0,8.248139039453115,0.7771146088221679,0.6366816129075503
ID2402,2402,6,0.4276937246322632,1547.2775187036534,1138.2780654325009,0.0,25.0,25,8.0,1,,6.0,1.0,0.0,40.0,1326.0,9.629028082739286,0.8163980378416257,0.5601311443038349
ID2659,2659,6,0.3997356593608856,1534.3430323319385,760.1586528091271,0.0,68.0,68,8.0,1,,6.235294117647059,3.0,0.0,34.0,1378.0,8.16415800531989,0.5405559978917386,0.5359678503969669
ID2150,2150,6,0.4377991855144501,1567.38862246161,1202.347318931591,0.0,7.0,7,8.0,1,,6.167420814479638,3.0,0.0,33.0,1363.0,7.884624113328032,0.8538787770022009,0.7205555549268278
ID3432,3432,6,0.36583608388900757,1753.7974301830225,976.341406840039,0.0,130.0,130,8.0,1,,4.8099547511312215,2.0,0.0,31.0,1063.0,6.795726631677345,0.8703812316715543,0.6587406557719278
ID3177,3177,6,0.3884425461292267,1630.5678114838072,981.2009555034982,0.0,117.0,117,8.0,1,,4.841628959276018,1.0,0.0,30.0,1070.0,6.911603225924659,0.8388219615851272,0.6391058772960277
ID2411,2411,6,0.4322717487812042,1538.3930780036014,999.0695718511547,0.0,40.0,40,8.0,1,,5.733031674208145,1.0,0.0,34.0,1267.0,8.257571971111311,0.8215250815343996,0.6262498585828805
ID2923,2923,6,0.43019384145736694,1615.9071192507636,896.3428728937296,0.0,91.0,91,8.0,1,,6.076923076923077,2.0,0.0,37.0,1343.0,8.549772008574344,0.8333273645381943,0.6461521939509354
ID2668,2668,6,0.41248443722724915,1516.4481907931483,751.7041286567872,0.0,65.0,65,8.0,1,,5.615384615384615,2.0,0.0,35.0,1241.0,7.95850251226713,0.8656675211989745,0.6547794160645208
